0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.252492904663085938e+00,-5.712298750877380371e-01,-5.482832193374633789e-01,1.231947898864746094e+00,1.196482419967651367e+00,-8.777778148651123047e-01,4.686615467071533203e-01,-1.241174817085266113e+00,-5.038667321205139160e-01,3.872797787189483643e-01,1.216460704803466797e+00,3.789438605308532715e-01,-6.352333426475524902e-01,-5.689600706100463867e-01,9.490755200386047363e-02,7.013317346572875977e-01,1.094645977020263672e+00,-1.232995152473449707e+00,-9.382687211036682129e-01,-1.125064492225646973e+00,8.872154355049133301e-01,-5.129553675651550293e-01,-8.047223091125488281e-01,1.293403148651123047e+00,7.575913667678833008e-01,-1.028547763824462891e+00,9.233070611953735352e-01,-4.283830523490905762e-01,6.705514788627624512e-01,-4.416293501853942871e-01,5.966265201568603516e-01,5.492237210273742676e-01,-9.933547377586364746e-01,1.240299582481384277e+00,3.393873870372772217e-01,-5.488621592521667480e-01,8.780623078346252441e-01,4.182723164558410645e-01,6.305378675460815430e-01,-4.527909457683563232e-01,1.427810788154602051e+00,-3.021917343139648438e-01,-6.520580053329467773e-01,1.048601031303405762e+00,-2.630449235439300537e-01,-6.566518545150756836e-01,8.614607453346252441e-01,7.849934101104736328e-01,8.838716149330139160e-01,1.301197171211242676e+00,-1.173845887184143066e+00,-2.483801171183586121e-02,1.497840166091918945e+00,8.298564553260803223e-01,-9.001838564872741699e-01,3.531775623559951782e-02,-2.228834331035614014e-01,3.592036664485931396e-01,1.155982136726379395e+00,-9.294300079345703125e-01,1.087268710136413574e+00,-1.740602105855941772e-01,-4.565641880035400391e-01,-5.324603319168090820e-01,9.346531629562377930e-01,1.018041014671325684e+00,-7.229472994804382324e-01,-3.141983747482299805e-01
2.408220320940017700e-01,-2.924809455871582031e-01,4.563463330268859863e-01,1.677292138338088989e-01,-4.884175211191177368e-02,5.564176291227340698e-02,6.652062535285949707e-01,4.162376523017883301e-01,3.877030313014984131e-01,-5.158693790435791016e-01,8.129342198371887207e-01,-3.641435503959655762e-01,5.706686377525329590e-01,-4.908505976200103760e-01,1.888043135404586792e-01,5.635876059532165527e-01,-9.014080464839935303e-02,-2.337322831153869629e-01,-5.743210911750793457e-01,7.042846679687500000e-01,3.261097669601440430e-01,-2.306233793497085571e-01,-1.130680814385414124e-01,-7.029481530189514160e-01,-1.677493453025817871e-01,3.308130204677581787e-01,-1.000212430953979492e-01,-3.487137556076049805e-01,-5.083346962928771973e-01,8.718881011009216309e-02,5.862922072410583496e-01,4.896723031997680664e-01,2.311845421791076660e-01,6.406517624855041504e-01,-9.345939159393310547e-01,2.563951723277568817e-02,8.792181611061096191e-01,3.796351850032806396e-01,1.047939419746398926e+00,4.547519683837890625e-01,2.326975762844085693e-01,-9.030129909515380859e-01,-6.756678819656372070e-01,4.698565304279327393e-01,4.913231432437896729e-01,-1.349254697561264038e-01,-8.486801981925964355e-01,8.722488284111022949e-01,-6.305335760116577148e-01,9.835796803236007690e-02,1.424785703420639038e-01,-3.542656302452087402e-01,-4.486037790775299072e-01,5.198470354080200195e-01,-2.456973344087600708e-01,-2.601873278617858887e-01,8.312823772430419922e-01,9.742201566696166992e-01,5.150368809700012207e-01,-6.878803372383117676e-01,1.179486662149429321e-01,-1.695491671562194824e-01,-2.961865961551666260e-01,2.850005924701690674e-01,6.023783087730407715e-01,1.011143684387207031e+00,-4.844377040863037109e-01,2.142476886510848999e-01
-9.696129560470581055e-01,-7.360962629318237305e-01,-8.993728160858154297e-01,5.852183103561401367e-01,-9.620156884193420410e-01,1.171907663345336914e+00,8.438166379928588867e-01,5.466752052307128906e-01,-1.096426486968994141e+00,-1.192013621330261230e-01,-2.696395218372344971e-01,-1.728354573249816895e+00,-1.496777057647705078e+00,1.458408236503601074e+00,-4.171045720577239990e-01,-1.383480906486511230e+00,-1.235513448715209961e+00,8.142195940017700195e-01,-1.244730591773986816e+00,7.339688539505004883e-01,-9.998944401741027832e-01,6.419830322265625000e-01,-7.530952692031860352e-01,1.072704195976257324e+00,-9.315577745437622070e-01,1.422195553779602051e+00,-4.842607676982879639e-02,-6.376698613166809082e-01,-5.500038862228393555e-01,7.318884730339050293e-01,1.369207739830017090e+00,-1.110176563262939453e+00,-4.954153597354888916e-01,4.131542146205902100e-01,6.619876027107238770e-01,1.023227214813232422e+00,-1.081127285957336426e+00,6.131948232650756836e-01,9.768556356430053711e-01,-6.042099595069885254e-01,-1.463819622993469238e+00,1.110719442367553711e+00,-7.896534204483032227e-01,-6.696105003356933594e-01,9.696913361549377441e-01,9.607682377099990845e-02,8.877176046371459961e-01,-3.930619359016418457e-01,-5.706516504287719727e-01,-9.717932939529418945e-01,-5.502665042877197266e-01,9.835709929466247559e-01,3.225095272064208984e-01,1.053734660148620605e+00,-6.973490715026855469e-01,1.032963156700134277e+00,8.010058403015136719e-01,-1.351398825645446777e+00,8.261925727128982544e-02,-1.575119972229003906e+00,-3.115290105342864990e-01,-6.863786578178405762e-01,-1.006061196327209473e+00,-8.089654445648193359e-01,2.859970033168792725e-01,6.640257239341735840e-01,-9.352440834045410156e-01,-9.137924313545227051e-01
-7.398164272308349609e-01,9.931651949882507324e-01,1.321497082710266113e+00,-3.796090483665466309e-01,-4.592765271663665771e-01,-7.103082537651062012e-01,-1.617258042097091675e-01,-4.029266238212585449e-01,-5.520818829536437988e-01,-9.732604622840881348e-01,1.117327928543090820e+00,9.843837618827819824e-01,-9.069491028785705566e-01,-5.974686145782470703e-01,1.129390120506286621e+00,-6.323801875114440918e-01,-9.316244721412658691e-01,2.482945099472999573e-02,1.098228454589843750e+00,6.921339035034179688e-01,-6.464616656303405762e-01,-1.488535761833190918e+00,7.897540926933288574e-01,-3.112815022468566895e-01,-9.368697404861450195e-01,-1.856220513582229614e-01,-1.185998439788818359e+00,-2.235278487205505371e-01,1.268524646759033203e+00,-4.512870907783508301e-01,-1.664225608110427856e-01,2.965706586837768555e-01,6.004319190979003906e-01,1.977498233318328857e-01,3.148141801357269287e-01,-1.027266010642051697e-01,-1.175220832228660583e-01,-9.883390069007873535e-01,-9.084597826004028320e-01,-7.259601354598999023e-01,4.229396581649780273e-02,-1.042581677436828613e+00,7.086654305458068848e-01,3.902617394924163818e-01,8.671197295188903809e-01,-2.933644354343414307e-01,-5.959622859954833984e-01,-4.980065822601318359e-01,8.453677892684936523e-01,6.871715784072875977e-01,7.310307025909423828e-01,-2.931451797485351562e-01,-1.688834786415100098e+00,1.038696765899658203e+00,-3.272288143634796143e-01,-6.838897466659545898e-01,7.494214773178100586e-01,-5.969979763031005859e-01,5.534175038337707520e-01,2.164854109287261963e-01,-2.141229361295700073e-01,1.161372780799865723e+00,-1.021137237548828125e+00,7.204477787017822266e-01,-8.417544364929199219e-01,-4.747509956359863281e-01,4.000880122184753418e-01,9.632912874221801758e-01
-1.374276578426361084e-01,7.139465212821960449e-01,-8.095815777778625488e-01,9.234454035758972168e-01,-1.078685998916625977e+00,-6.718665957450866699e-01,-7.551485896110534668e-01,-1.648467779159545898e-01,4.924356341361999512e-01,-2.857889235019683838e-01,1.182511821389198303e-01,1.078616678714752197e-01,-1.028137683868408203e+00,-1.025038138031959534e-01,-6.698127388954162598e-01,-4.622330665588378906e-01,-6.448502540588378906e-01,-2.063226848840713501e-01,-6.838684082031250000e-01,-8.490641713142395020e-01,-3.397610187530517578e-01,-7.048695087432861328e-01,-9.475399255752563477e-01,1.082672476768493652e+00,8.422313332557678223e-01,1.845378577709197998e-01,1.195250868797302246e+00,5.673748850822448730e-01,-1.093207597732543945e+00,2.786206305027008057e-01,-1.218816637992858887e+00,6.785960197448730469e-01,7.297645211219787598e-01,-2.855462729930877686e-01,4.601419568061828613e-01,1.260416507720947266e+00,1.452201962471008301e+00,-4.316381737589836121e-02,-5.716401338577270508e-01,-3.764567971229553223e-01,-7.735252380371093750e-01,6.686420440673828125e-01,1.034327507019042969e+00,-3.950029015541076660e-01,4.054965674877166748e-01,-9.278534650802612305e-01,-1.039500311017036438e-01,1.541269272565841675e-01,6.961399912834167480e-01,-5.151600241661071777e-01,9.246400594711303711e-01,1.831666082143783569e-01,4.098045527935028076e-01,4.230845719575881958e-02,5.705043077468872070e-01,1.064198240637779236e-01,-6.082001328468322754e-01,-4.735803008079528809e-01,4.317869842052459717e-01,4.523896872997283936e-01,-5.648400187492370605e-01,6.175035834312438965e-01,7.948548793792724609e-01,-1.196757197380065918e+00,-6.200537085533142090e-02,-9.735689759254455566e-01,-1.861668825149536133e-01,1.023266687989234924e-01
8.731649070978164673e-02,-2.612683773040771484e-01,-6.120510697364807129e-01,6.535689532756805420e-02,7.737753391265869141e-01,9.394507110118865967e-02,1.139784455299377441e+00,5.589182972908020020e-01,-4.189047515392303467e-01,-2.379553467035293579e-01,-1.755442619323730469e-01,-1.241673082113265991e-01,-8.734580278396606445e-01,5.093177556991577148e-01,-7.369765043258666992e-01,5.275161862373352051e-01,5.786964893341064453e-01,-3.132331967353820801e-01,4.307863414287567139e-01,-5.187891721725463867e-01,-9.834137558937072754e-01,-4.638972878456115723e-01,7.899889945983886719e-01,-6.256479024887084961e-01,-7.111145257949829102e-01,-5.125683546066284180e-01,2.563958466053009033e-01,2.083534300327301025e-01,3.572951853275299072e-01,-1.932684183120727539e-01,6.801939010620117188e-01,7.829637080430984497e-02,8.963642269372940063e-02,-3.576229140162467957e-02,8.471594750881195068e-02,-6.730266809463500977e-01,3.107752799987792969e-01,-9.370847046375274658e-02,1.737011373043060303e-01,6.540516614913940430e-01,-6.206403970718383789e-01,-3.025804758071899414e-01,3.796063661575317383e-01,-6.304963231086730957e-01,-3.202662765979766846e-01,-1.844100505113601685e-01,6.601138114929199219e-01,-1.023156419396400452e-01,-4.507411718368530273e-01,6.432386636734008789e-01,-2.043946534395217896e-01,5.777454972267150879e-01,-4.349980950355529785e-01,5.760438367724418640e-02,7.133745551109313965e-01,-9.815074801445007324e-01,1.336877226829528809e+00,-2.150308340787887573e-02,-4.078740179538726807e-01,-4.035339057445526123e-01,5.476271510124206543e-01,-6.172286719083786011e-02,3.852834105491638184e-01,-8.259362578392028809e-01,4.827246069908142090e-01,-5.781727433204650879e-01,-5.949236154556274414e-01,-6.254780292510986328e-01
-4.679798185825347900e-01,9.913527965545654297e-01,-4.870300590991973877e-01,-1.907051354646682739e-02,6.147800683975219727e-01,1.191301226615905762e+00,6.955851316452026367e-01,8.013750910758972168e-01,3.766916096210479736e-01,-1.075575873255729675e-01,8.858587741851806641e-01,3.086090385913848877e-01,-3.745242655277252197e-01,1.607158333063125610e-01,-8.663577437400817871e-01,8.687968850135803223e-01,9.107720851898193359e-01,8.493286371231079102e-01,4.056543409824371338e-01,-9.127949476242065430e-01,-1.191280335187911987e-01,-1.917475461959838867e-02,-3.469727039337158203e-01,1.307561993598937988e-01,4.493390321731567383e-01,-8.246048092842102051e-01,6.207436323165893555e-01,3.747251331806182861e-01,-2.309747338294982910e-01,1.059932485222816467e-01,3.774800300598144531e-01,-8.226321935653686523e-01,-5.007449388504028320e-01,-5.313547849655151367e-01,-8.499059677124023438e-01,-1.045389294624328613e+00,7.365147471427917480e-01,8.390493988990783691e-01,6.322954297065734863e-01,-7.199525237083435059e-01,9.531669616699218750e-01,2.244361490011215210e-01,9.263576865196228027e-01,-1.522070467472076416e-01,7.250337004661560059e-01,-7.614477276802062988e-01,-4.912912845611572266e-02,7.653728723526000977e-01,5.941535830497741699e-01,1.571917384862899780e-01,-7.843202352523803711e-01,-9.974265098571777344e-01,2.472150623798370361e-01,-9.559705257415771484e-01,-7.686733007431030273e-01,-5.922895669937133789e-01,-8.334029912948608398e-01,6.627656221389770508e-01,-9.104227423667907715e-01,4.014417827129364014e-01,-7.402721047401428223e-01,-6.641451716423034668e-01,5.155988037586212158e-04,1.291678845882415771e-01,-5.169714689254760742e-01,-1.954403668642044067e-01,-7.779868841171264648e-01,-1.437521219253540039e+00
-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00
-2.912965416908264160e-01,-9.103491306304931641e-01,4.608850777149200439e-01,2.565729916095733643e-01,-9.720633625984191895e-01,9.054760932922363281e-01,-1.451276428997516632e-02,2.165997624397277832e-01,-2.137308567762374878e-01,1.389366030693054199e+00,1.863666176795959473e-01,-3.540426492691040039e-01,-6.107342243194580078e-01,-4.387251660227775574e-02,4.951982200145721436e-01,1.727964729070663452e-01,7.081289887428283691e-01,1.037455439567565918e+00,3.280172944068908691e-01,-4.689910709857940674e-01,-5.552113056182861328e-01,3.883381783962249756e-01,2.236221432685852051e-01,6.162486076354980469e-01,4.418446123600006104e-01,1.888923794031143188e-01,1.308592438697814941e+00,-2.336087673902511597e-01,-2.247567325830459595e-01,-1.368634700775146484e+00,-6.418542265892028809e-01,3.584491312503814697e-01,-3.882224857807159424e-02,2.439301013946533203e-01,-7.179306745529174805e-01,5.586048960685729980e-01,4.882531762123107910e-01,-1.227853298187255859e-01,9.014914035797119141e-01,4.515026211738586426e-01,1.049066424369812012e+00,9.582419991493225098e-01,4.667101055383682251e-02,-6.825482845306396484e-01,-4.110685884952545166e-01,8.023509383201599121e-02,1.285783499479293823e-01,-2.920287847518920898e-01,-9.949077367782592773e-01,-1.542194746434688568e-02,-5.047497749328613281e-01,7.516210675239562988e-01,1.236049085855484009e-01,7.939146757125854492e-01,-6.320341229438781738e-01,7.295569777488708496e-01,3.816744685173034668e-01,5.907533764839172363e-01,3.356639146804809570e-01,9.593526124954223633e-01,-6.857621073722839355e-01,3.948634564876556396e-01,1.096022605895996094e+00,-8.987888693809509277e-01,-2.316964864730834961e-01,-2.730688154697418213e-01,7.903088331222534180e-01,7.435111999511718750e-01
