word,len,split_name,0-0,0-1,0-2,0-3,0-4,0-5,0-6,0-7,0-8,0-9,0-10,0-11,0-12,0-13,0-14,0-15,0-16,0-17,0-18,0-19,0-20,0-21,0-22,0-23,0-24,1-0,1-1,1-2,1-3,1-4,1-5,1-6,1-7,1-8,1-9,1-10,1-11,1-12,1-13,1-14,1-15,1-16,1-17,1-18,1-19,1-20,1-21,1-22,1-23,1-24
k m ɑ1ː s ɪ p,6,data/daland_test.txt,30.219135284423828,28.255714416503906,29.7592716217041,29.706789016723633,28.777341842651367,27.50432586669922,28.171314239501953,27.701372146606445,31.62380027770996,29.641704559326172,27.908042907714844,30.967933654785156,30.1201171875,26.95781898498535,28.584487915039062,23.297595977783203,26.644954681396484,29.884536743164062,28.973495483398438,30.848630905151367,32.42172622680664,27.552953720092773,26.79482650756836,24.212234497070312,31.686368942260742,24.67454719543457,27.770545959472656,30.865894317626953,30.75116729736328,28.012845993041992,28.664649963378906,29.01462745666504,32.781402587890625,27.47742462158203,30.105920791625977,32.34716796875,29.99799156188965,25.232730865478516,28.2786808013916,30.257301330566406,34.55450439453125,23.716556549072266,26.980045318603516,30.230833053588867,27.38286781311035,29.09740447998047,25.676328659057617,29.720108032226562,34.20954513549805,26.203388214111328
k ɹ i1ː b ɪ d,6,data/daland_test.txt,24.908077239990234,22.677356719970703,24.102222442626953,22.116275787353516,25.848941802978516,26.24866485595703,23.789947509765625,23.841938018798828,23.56218147277832,23.26205062866211,22.594970703125,22.511554718017578,24.58042335510254,23.837444305419922,23.557945251464844,22.540205001831055,24.039247512817383,21.10516357421875,26.983278274536133,25.170896530151367,24.51984977722168,22.88269805908203,21.345844268798828,20.897138595581055,24.277006149291992,23.898296356201172,25.138195037841797,22.449138641357422,22.08405113220215,17.104175567626953,23.475475311279297,21.714487075805664,24.238990783691406,22.454544067382812,21.90081024169922,25.580032348632812,26.653289794921875,22.39081573486328,25.08538246154785,24.26047134399414,25.57387924194336,16.683923721313477,23.127349853515625,22.975631713867188,24.255775451660156,25.555404663085938,22.567134857177734,23.060317993164062,26.318668365478516,22.925228118896484
k ɹ ɛ1 z ɪ g,6,data/daland_test.txt,27.459754943847656,29.326213836669922,25.8299560546875,28.345924377441406,32.793922424316406,28.258018493652344,28.205547332763672,26.40890121459961,27.230533599853516,27.195966720581055,27.699249267578125,27.676029205322266,24.783485412597656,26.916091918945312,27.42637062072754,25.073453903198242,24.441814422607422,30.029428482055664,29.28873062133789,26.570507049560547,26.55815887451172,25.853395462036133,27.740114212036133,24.55044174194336,23.9456787109375,25.984840393066406,30.818008422851562,31.819320678710938,27.97803497314453,20.83269691467285,25.097566604614258,25.296615600585938,27.233667373657227,23.826934814453125,30.24972915649414,33.50907516479492,29.21921157836914,23.926776885986328,26.524169921875,28.35736656188965,31.043010711669922,23.11796760559082,27.362327575683594,30.23096466064453,31.934429168701172,25.68408966064453,25.71817398071289,26.411556243896484,31.163230895996094,31.052993774414062
k w i1ː b ɪ d,6,data/daland_test.txt,26.735383987426758,28.354448318481445,25.525602340698242,25.644792556762695,29.201488494873047,25.886842727661133,25.12287712097168,23.93594741821289,25.564590454101562,25.196117401123047,26.836353302001953,24.935394287109375,25.04132080078125,25.21025276184082,23.27066421508789,24.263713836669922,24.252439498901367,27.416515350341797,24.732887268066406,27.342130661010742,27.489315032958984,26.816463470458984,22.712554931640625,22.873985290527344,29.102201461791992,27.07415771484375,26.195552825927734,24.871932983398438,26.688480377197266,21.473251342773438,25.445465087890625,24.326091766357422,27.734634399414062,26.372547149658203,21.182361602783203,25.888824462890625,30.671245574951172,25.320472717285156,24.257984161376953,25.84942626953125,29.23068618774414,19.873226165771484,26.59830093383789,29.959918975830078,29.025074005126953,28.434972763061523,21.980470657348633,24.507640838623047,24.789649963378906,24.29433822631836
k w ɑ1ː t ɪ f,6,data/daland_test.txt,26.770870208740234,28.596641540527344,25.846904754638672,27.37498664855957,31.163618087768555,25.249347686767578,26.586700439453125,26.582767486572266,27.027320861816406,30.945459365844727,25.56501007080078,26.848793029785156,32.05268096923828,30.182781219482422,25.582923889160156,26.680747985839844,30.977893829345703,31.07749366760254,31.965240478515625,28.40802764892578,28.020240783691406,27.54217529296875,26.068513870239258,24.643251419067383,28.4996337890625,27.102371215820312,28.167932510375977,27.238788604736328,28.824600219726562,24.12017250061035,27.095796585083008,25.697834014892578,28.127613067626953,24.855670928955078,26.299400329589844,29.55499839782715,29.85772132873535,29.442626953125,26.29396629333496,27.166223526000977,30.545040130615234,23.32632827758789,27.563129425048828,31.78977394104004,26.799436569213867,27.170175552368164,26.176319122314453,28.901344299316406,25.913951873779297,25.257280349731445
l m i1ː b ɪ d,6,data/daland_test.txt,29.8331298828125,29.73943328857422,29.575265884399414,26.7698917388916,33.81019973754883,26.610261917114258,28.281715393066406,29.005149841308594,27.51931381225586,27.390674591064453,30.022890090942383,27.87689208984375,27.427108764648438,28.666162490844727,26.728313446044922,25.993364334106445,28.98099708557129,30.032907485961914,28.00775146484375,33.31995391845703,31.454750061035156,24.263824462890625,26.157142639160156,26.188562393188477,37.48571014404297,26.943918228149414,27.824722290039062,31.152441024780273,33.22285079956055,24.65491485595703,36.219154357910156,29.704465866088867,32.345794677734375,28.118871688842773,32.29431915283203,36.35152053833008,32.01206970214844,25.5872802734375,31.198177337646484,30.824010848999023,34.75852584838867,21.7176570892334,30.95708656311035,31.392091751098633,39.10185623168945,29.965110778808594,24.567378997802734,25.958362579345703,30.486881256103516,28.214412689208984
l m ɑ1ː t ɪ f,6,data/daland_test.txt,34.17144012451172,32.91946792602539,32.65034866333008,31.91141128540039,36.116943359375,26.942020416259766,30.785266876220703,31.78512954711914,30.725479125976562,31.36749839782715,32.556854248046875,31.289310455322266,34.05706024169922,31.571250915527344,29.335548400878906,28.21463394165039,36.51276779174805,36.816795349121094,35.21683120727539,36.07650375366211,32.80035400390625,29.18911361694336,29.53915786743164,31.040306091308594,37.32152557373047,28.15982437133789,34.49021911621094,31.14078712463379,35.705745697021484,27.186838150024414,32.93525314331055,29.100238800048828,36.692874908447266,29.22154998779297,35.68478012084961,37.185096740722656,38.02578353881836,29.427261352539062,35.745201110839844,32.05482482910156,36.724666595458984,25.111652374267578,31.004465103149414,33.83335494995117,35.967586517333984,31.053640365600586,26.74593734741211,32.96305847167969,33.170841217041016,31.371719360351562
l n i1ː g ɪ f,6,data/daland_test.txt,27.554771423339844,34.96564483642578,27.277820587158203,30.881498336791992,38.195350646972656,29.404342651367188,30.737499237060547,31.664697647094727,30.409765243530273,33.7856330871582,32.63855743408203,32.20602798461914,29.57390594482422,34.04033660888672,30.309764862060547,28.24867820739746,33.63738250732422,32.936363220214844,35.43559265136719,34.378997802734375,29.79171371459961,28.073348999023438,27.936939239501953,29.809680938720703,37.32892608642578,32.1546745300293,34.997764587402344,31.620349884033203,30.40648651123047,27.51841163635254,38.929771423339844,30.057865142822266,38.58955764770508,30.167011260986328,36.0296630859375,37.947349548339844,40.15843963623047,29.5958309173584,31.57947540283203,33.328617095947266,34.48684310913086,24.98936653137207,30.748519897460938,33.62747573852539,39.564361572265625,33.705360412597656,30.28321647644043,33.049888610839844,29.364288330078125,34.55915832519531
l n ɛ1 z ɪ g,6,data/daland_test.txt,33.07264709472656,30.552234649658203,32.24040985107422,30.237319946289062,37.58177947998047,28.567359924316406,29.71137046813965,28.654726028442383,28.670799255371094,32.541168212890625,31.92253875732422,32.8759765625,30.244794845581055,30.340831756591797,30.904094696044922,27.382421493530273,29.594446182250977,31.84272575378418,32.78245544433594,31.014968872070312,27.99216079711914,27.664430618286133,26.91854476928711,25.252178192138672,32.895538330078125,29.55673599243164,34.35803985595703,32.58283233642578,31.97052764892578,26.836563110351562,35.12434768676758,28.90643882751465,36.19370651245117,30.171768188476562,31.839736938476562,34.951602935791016,34.969581604003906,29.126144409179688,31.719696044921875,28.051856994628906,31.509929656982422,26.297574996948242,27.948015213012695,32.729576110839844,37.91328430175781,29.711105346679688,28.401718139648438,30.760683059692383,29.393814086914062,34.07373046875
l t ɛ1 z ɪ g,6,data/daland_test.txt,32.89179229736328,33.569725036621094,28.840499877929688,29.723995208740234,33.60897445678711,28.796615600585938,31.823213577270508,30.237266540527344,30.337833404541016,30.539108276367188,32.847198486328125,33.46669006347656,28.533946990966797,28.904136657714844,30.78278350830078,26.104679107666016,28.73554229736328,34.254329681396484,35.450721740722656,30.92392921447754,31.09100341796875,30.697113037109375,31.8815860748291,27.30844497680664,34.804813385009766,29.33126449584961,32.56666564941406,34.598350524902344,33.04792022705078,26.67156219482422,30.101694107055664,30.211097717285156,33.22144317626953,29.35814666748047,33.89883041381836,33.79763412475586,36.109169006347656,28.74413299560547,28.825321197509766,29.990142822265625,27.817903518676758,27.342798233032227,28.547252655029297,33.011470794677734,36.81074523925781,30.632678985595703,27.19231414794922,31.894718170166016,33.804683685302734,31.586687088012695
l t ɑ1ː t ɪ f,6,data/daland_test.txt,32.240623474121094,33.075862884521484,28.593395233154297,30.029396057128906,32.69573211669922,24.899925231933594,29.38113021850586,28.209165573120117,29.798004150390625,28.61528778076172,28.183513641357422,31.458141326904297,28.213115692138672,28.504817962646484,28.737070083618164,25.43128204345703,30.913846969604492,35.83554458618164,33.58110809326172,30.120698928833008,30.02203369140625,26.69242286682129,28.504287719726562,28.752241134643555,33.69945526123047,31.292871475219727,32.66733169555664,31.574920654296875,33.90750503540039,26.680822372436523,32.17896270751953,29.271926879882812,30.24233055114746,27.978097915649414,33.944149017333984,38.63024139404297,34.87389373779297,27.98516082763672,28.413013458251953,30.531436920166016,29.454065322875977,25.298992156982422,25.654775619506836,31.122093200683594,32.54877471923828,29.27063751220703,26.09829330444336,31.146869659423828,36.564144134521484,28.246501922607422
m l ɛ1 p ɪ d,6,data/daland_test.txt,26.86550521850586,24.599071502685547,27.48688507080078,22.28520965576172,29.358951568603516,21.50302505493164,24.102542877197266,26.657516479492188,22.962907791137695,23.868099212646484,27.909500122070312,25.25999641418457,24.63811492919922,25.689468383789062,24.86221694946289,22.79552459716797,24.928268432617188,27.025733947753906,26.386051177978516,25.566682815551758,24.04364776611328,21.881736755371094,19.087005615234375,20.822772979736328,29.66753387451172,22.87421417236328,25.21236801147461,28.115917205810547,24.351001739501953,21.01263427734375,25.70040512084961,19.28079605102539,23.81459617614746,22.65690803527832,29.802417755126953,24.31391143798828,28.272228240966797,18.996713638305664,27.38296127319336,25.128498077392578,27.148799896240234,19.035980224609375,24.695423126220703,26.587459564208984,30.35287857055664,26.044952392578125,21.161327362060547,23.329593658447266,25.643077850341797,28.139488220214844
m l ɑ1ː s ɪ p,6,data/daland_test.txt,27.657623291015625,25.94732666015625,21.024364471435547,27.010906219482422,28.562423706054688,24.078155517578125,23.878707885742188,24.606468200683594,23.424196243286133,24.47968101501465,27.285354614257812,26.793228149414062,23.148895263671875,26.893295288085938,23.569578170776367,20.963899612426758,27.818313598632812,28.755905151367188,26.087387084960938,25.607059478759766,26.691333770751953,23.50324249267578,22.14656639099121,21.41263771057129,29.796979904174805,23.021194458007812,24.05188751220703,26.60821533203125,28.249282836914062,22.904176712036133,27.935150146484375,23.41653060913086,27.064599990844727,26.360279083251953,29.539562225341797,26.435781478881836,26.958972930908203,22.096153259277344,24.02606201171875,24.869361877441406,27.043773651123047,20.407794952392578,26.335575103759766,29.189842224121094,27.890249252319336,27.434694290161133,22.20938491821289,26.765487670898438,29.617630004882812,26.712976455688477
m ɹ i1ː g ɪ f,6,data/daland_test.txt,37.19283676147461,32.29695129394531,32.9974365234375,33.365631103515625,37.27458572387695,31.698257446289062,31.299089431762695,34.945831298828125,34.821807861328125,35.42206573486328,35.29417037963867,35.37616729736328,35.85759735107422,35.824066162109375,36.24705505371094,30.633434295654297,34.33236312866211,35.65500259399414,37.790283203125,35.94587326049805,34.77995300292969,31.628490447998047,34.14500427246094,28.92791748046875,36.182125091552734,32.84482955932617,37.356300354003906,29.899892807006836,37.64967346191406,27.474811553955078,35.28963088989258,30.179288864135742,39.23125457763672,31.735427856445312,34.853248596191406,37.11737060546875,35.64854431152344,33.32795715332031,34.597835540771484,35.05014419555664,38.887908935546875,26.52695083618164,35.351959228515625,32.28211212158203,32.677791595458984,34.302391052246094,33.31771469116211,29.308303833007812,35.2547492980957,37.31316375732422
m ɹ ɑ1ː t ɪ f,6,data/daland_test.txt,36.17041015625,35.385581970214844,36.176673889160156,31.999481201171875,39.8443603515625,28.800434112548828,30.09559440612793,32.348838806152344,31.59122085571289,35.26556396484375,32.31427001953125,35.593597412109375,33.989593505859375,32.08458709716797,33.012718200683594,34.63813400268555,35.93930435180664,38.73505783081055,37.14706802368164,35.70258712768555,34.31135940551758,28.37519073486328,27.581064224243164,29.69426155090332,34.4293327331543,31.75998306274414,31.010543823242188,32.78529357910156,33.414390563964844,26.570697784423828,35.04723358154297,30.34210777282715,34.855411529541016,29.493032455444336,33.26560974121094,40.36372375488281,34.76564407348633,29.169918060302734,34.62409210205078,32.58854293823242,36.090171813964844,25.291797637939453,31.177154541015625,37.464019775390625,34.03418731689453,32.89468765258789,28.214317321777344,28.991426467895508,33.713993072509766,34.11442184448242
n l i1ː b ɪ d,6,data/daland_test.txt,26.441373825073242,30.559310913085938,27.57132339477539,24.64944839477539,32.1338996887207,26.205677032470703,26.422618865966797,30.422252655029297,25.06153678894043,23.800254821777344,29.083457946777344,29.028656005859375,26.585834503173828,29.351909637451172,26.300384521484375,23.52695083618164,28.55025863647461,30.002090454101562,26.389450073242188,28.2055606842041,30.121925354003906,22.779197692871094,23.882492065429688,22.577651977539062,32.338417053222656,23.764007568359375,24.328372955322266,23.93790054321289,29.416669845581055,24.43954086303711,27.18140983581543,25.337661743164062,26.451961517333984,26.362159729003906,27.590635299682617,30.45207977294922,30.13141632080078,23.101951599121094,26.899887084960938,28.707054138183594,27.321510314941406,18.615478515625,24.267818450927734,29.062108993530273,33.82277297973633,26.432392120361328,23.362754821777344,27.100521087646484,29.47411346435547,24.963966369628906
n l ɛ1 z ɪ g,6,data/daland_test.txt,34.13202667236328,32.903865814208984,30.747657775878906,28.790626525878906,41.011505126953125,31.588863372802734,28.293472290039062,31.502073287963867,28.752269744873047,30.078948974609375,29.514284133911133,31.18328094482422,32.46608352661133,33.94411849975586,31.514320373535156,26.187753677368164,30.99717140197754,34.46914291381836,31.444475173950195,31.23875617980957,30.313282012939453,28.739221572875977,29.26595687866211,24.298524856567383,32.12642288208008,27.251705169677734,30.592016220092773,28.797380447387695,32.131141662597656,27.879613876342773,29.260501861572266,24.860170364379883,31.881914138793945,26.031875610351562,31.35436248779297,33.10129165649414,29.40084457397461,28.563432693481445,28.666160583496094,31.66598129272461,28.06637954711914,25.480627059936523,26.763383865356445,33.77586364746094,36.23621368408203,28.06599998474121,27.060029983520508,30.37698745727539,29.4559326171875,32.43572998046875
p k i1ː b ɪ d,6,data/daland_test.txt,32.51612091064453,33.93744659423828,33.897064208984375,29.541385650634766,31.710773468017578,35.03093338012695,30.215633392333984,29.79214859008789,34.301876068115234,33.373104095458984,34.82664108276367,35.449180603027344,39.184608459472656,31.992202758789062,29.564990997314453,29.413009643554688,31.987964630126953,31.65414810180664,34.00250244140625,34.41301727294922,34.50035858154297,34.15557861328125,30.930965423583984,29.175315856933594,38.793663024902344,32.72736358642578,32.958892822265625,34.09756851196289,32.062828063964844,29.66132354736328,33.04512405395508,31.652189254760742,30.42740249633789,33.7416877746582,31.956527709960938,34.17832946777344,37.24055480957031,29.930313110351562,33.083213806152344,31.839031219482422,31.47460174560547,26.054067611694336,31.241762161254883,34.95123291015625,35.10713577270508,36.339969635009766,31.426067352294922,29.127628326416016,34.74778747558594,29.15367889404297
p k ɑ1ː s ɪ p,6,data/daland_test.txt,28.63030433654785,30.12403106689453,31.854631423950195,29.02928924560547,28.9296932220459,30.382518768310547,28.936187744140625,25.709440231323242,30.42755126953125,28.668048858642578,31.60784339904785,30.95708465576172,34.302120208740234,28.388200759887695,27.489660263061523,26.67618751525879,29.064876556396484,27.674846649169922,32.99833297729492,29.95363998413086,32.422393798828125,29.218671798706055,29.93436050415039,25.757234573364258,31.372421264648438,29.115646362304688,29.88005828857422,29.968210220336914,29.273006439208984,30.18380355834961,28.361961364746094,30.26761817932129,27.798494338989258,29.226943969726562,35.04667282104492,31.87653160095215,30.394681930541992,26.817991256713867,29.122766494750977,31.164581298828125,30.32686424255371,25.635339736938477,28.350994110107422,32.56614303588867,28.961225509643555,29.358299255371094,27.000890731811523,28.84026336669922,33.099063873291016,27.16793441772461
p l ɛ1 p ɪ d,6,data/daland_test.txt,22.239330291748047,20.96092987060547,22.85165023803711,18.85984230041504,24.603364944458008,23.201229095458984,21.461441040039062,22.030109405517578,21.87387466430664,23.805639266967773,20.846145629882812,22.87460708618164,24.979084014892578,23.950294494628906,22.65157699584961,19.626853942871094,21.030975341796875,22.86147689819336,26.143932342529297,22.34918975830078,23.308351516723633,23.31527328491211,22.446735382080078,19.325454711914062,23.071224212646484,17.033336639404297,22.482589721679688,22.836284637451172,20.72557830810547,17.54781723022461,22.423608779907227,16.81117057800293,21.07453155517578,19.06869125366211,23.882949829101562,22.18260955810547,23.584671020507812,17.860130310058594,24.134408950805664,23.26216697692871,24.772342681884766,15.967912673950195,20.30459213256836,19.3719482421875,21.89339828491211,21.04329490661621,24.595134735107422,20.75567626953125,25.975101470947266,21.897167205810547
p l ɑ1ː s ɪ p,6,data/daland_test.txt,23.16368293762207,23.488676071166992,20.705448150634766,23.5677433013916,26.01773452758789,24.40312957763672,23.27448844909668,20.906009674072266,23.53740692138672,22.849594116210938,21.73282814025879,22.352310180664062,23.6123046875,22.983566284179688,21.387680053710938,17.534849166870117,24.927509307861328,22.396839141845703,23.839645385742188,22.266277313232422,23.695579528808594,23.040538787841797,20.140949249267578,19.342971801757812,21.505922317504883,19.085601806640625,21.828723907470703,23.068008422851562,21.139877319335938,19.805267333984375,21.51104164123535,21.944425582885742,20.52829933166504,21.82440948486328,23.98775863647461,25.39759063720703,24.21766471862793,18.563138961791992,21.634811401367188,24.881683349609375,25.254390716552734,16.956859588623047,19.838394165039062,24.59679412841797,23.25558853149414,22.644546508789062,21.44758415222168,22.252464294433594,24.929399490356445,19.741119384765625
p ɹ ɛ1 z ɪ g,6,data/daland_test.txt,27.623741149902344,27.10913848876953,21.453811645507812,25.79524803161621,31.937564849853516,26.81761360168457,27.53265380859375,25.596057891845703,27.95335578918457,24.847368240356445,26.36197280883789,26.223026275634766,25.862165451049805,26.447978973388672,29.64505958557129,24.180213928222656,23.40654754638672,26.10224723815918,29.813812255859375,26.44019889831543,25.15682601928711,23.323318481445312,23.561071395874023,22.925159454345703,23.222274780273438,24.082836151123047,25.20135498046875,26.615020751953125,27.68166732788086,19.421138763427734,22.346134185791016,20.441219329833984,24.611248016357422,22.90496253967285,28.79092025756836,27.15230941772461,27.626529693603516,22.801429748535156,27.22609519958496,26.548526763916016,28.241199493408203,21.906150817871094,24.137802124023438,24.56946563720703,25.662796020507812,23.704551696777344,24.73599624633789,22.908424377441406,30.738840103149414,28.48737335205078
p ɹ ɑ1ː t ɪ f,6,data/daland_test.txt,32.66658020019531,32.9075927734375,30.333526611328125,30.69407844543457,32.68646240234375,30.014020919799805,32.86090087890625,31.656509399414062,31.9765625,31.21817970275879,28.3636474609375,31.362224578857422,36.00653076171875,30.970365524291992,33.939388275146484,31.14078140258789,32.46720504760742,32.78337097167969,32.56401824951172,33.37493133544922,30.763633728027344,32.22746658325195,28.810861587524414,28.2916316986084,27.957096099853516,29.327987670898438,27.544532775878906,28.301860809326172,32.777610778808594,23.4121150970459,27.69560432434082,26.316165924072266,28.255260467529297,29.288043975830078,28.847673416137695,33.262874603271484,34.44773483276367,28.953149795532227,30.269655227661133,30.803325653076172,33.86845397949219,24.82087516784668,25.321842193603516,32.30295181274414,28.763164520263672,27.963050842285156,25.724451065063477,29.65111541748047,29.605487823486328,26.75849151611328
p w i1ː g ɪ f,6,data/daland_test.txt,35.51243591308594,37.582271575927734,34.60689163208008,33.751731872558594,43.7079963684082,36.534423828125,36.55348587036133,35.76378631591797,36.59615707397461,35.45095443725586,35.475467681884766,36.37285614013672,37.7124137878418,42.42559814453125,38.936119079589844,32.079017639160156,37.60413360595703,37.095680236816406,37.239959716796875,33.943511962890625,38.18396759033203,36.19820022583008,36.088687896728516,32.652565002441406,38.71628952026367,40.17578887939453,40.39065170288086,32.85005569458008,40.30677032470703,32.160438537597656,34.47902297973633,33.809776306152344,36.76865768432617,34.27245330810547,39.32838439941406,38.00737380981445,39.36644744873047,33.713531494140625,37.62883377075195,38.528160095214844,38.20629119873047,29.231689453125,35.87895965576172,36.1354866027832,36.955810546875,38.90156555175781,31.945743560791016,34.62697219848633,35.493595123291016,34.44898986816406
p w ɛ1 z ɪ g,6,data/daland_test.txt,33.42706298828125,35.93654251098633,33.293209075927734,33.37129211425781,37.29249572753906,33.30641174316406,32.414913177490234,34.05628967285156,33.164188385009766,32.65702819824219,36.33562469482422,35.67673110961914,33.663482666015625,35.2648811340332,34.12962341308594,32.925926208496094,32.076778411865234,34.28618621826172,35.92091369628906,32.15298080444336,32.78129959106445,29.647743225097656,34.23244857788086,29.171953201293945,33.64863967895508,35.599876403808594,34.67681121826172,31.135482788085938,37.01722717285156,30.994380950927734,30.380023956298828,28.036388397216797,34.71825408935547,30.539501190185547,33.848365783691406,30.225725173950195,36.50340270996094,28.57802963256836,32.15043640136719,36.819759368896484,35.44527816772461,27.889432907104492,31.698484420776367,35.28008270263672,38.040252685546875,35.51564025878906,31.730392456054688,32.743865966796875,37.790367126464844,34.391319274902344
ɹ d i1ː g ɪ f,6,data/daland_test.txt,35.02311706542969,37.696800231933594,29.65317153930664,33.89362335205078,37.16596603393555,32.212284088134766,34.037601470947266,34.522064208984375,36.28346252441406,35.99964904785156,37.02057647705078,39.11479568481445,35.062408447265625,36.45498275756836,34.135929107666016,33.531959533691406,33.25233840942383,39.27286148071289,39.24637222290039,37.04417419433594,35.67145538330078,34.6692008972168,33.49330520629883,30.111547470092773,41.37320327758789,37.43907928466797,39.27679443359375,31.539737701416016,37.587677001953125,30.99996566772461,38.001564025878906,32.24253845214844,35.2906379699707,34.32358169555664,38.5356559753418,35.69586181640625,41.905364990234375,35.73348617553711,33.25409698486328,36.790340423583984,34.98747253417969,29.602771759033203,33.25687026977539,35.883522033691406,33.701236724853516,35.52178192138672,32.37770080566406,34.040767669677734,33.061649322509766,34.009803771972656
ɹ d ɑ1ː s ɪ p,6,data/daland_test.txt,31.634241104125977,31.79635238647461,29.825626373291016,35.219783782958984,34.01240539550781,26.596385955810547,30.865766525268555,27.926048278808594,33.75837707519531,30.555803298950195,33.888065338134766,36.885711669921875,27.889808654785156,27.5108642578125,32.09382629394531,30.841712951660156,30.016193389892578,34.26817321777344,34.978904724121094,31.634740829467773,28.640783309936523,27.161359786987305,27.428403854370117,25.27033805847168,36.07689666748047,31.938661575317383,33.9219970703125,28.414813995361328,30.169862747192383,31.476348876953125,31.911949157714844,31.24083709716797,32.65188980102539,30.693260192871094,40.27092361450195,36.40093231201172,30.972312927246094,27.067163467407227,31.36513900756836,31.962064743041992,31.0896053314209,23.245140075683594,28.12795639038086,33.65016555786133,32.059879302978516,32.52405548095703,26.78075408935547,31.636695861816406,32.63499450683594,30.442970275878906
ɹ g i1ː b ɪ d,6,data/daland_test.txt,31.77178192138672,34.62944793701172,32.73823165893555,32.221405029296875,35.179534912109375,29.4317626953125,32.54322814941406,33.10707092285156,30.93377685546875,32.411354064941406,31.263851165771484,36.9254264831543,32.54472351074219,32.37858963012695,33.57689666748047,32.681968688964844,29.137622833251953,33.472660064697266,35.5773811340332,35.880271911621094,33.630348205566406,30.17373275756836,30.51676368713379,28.125978469848633,36.20493698120117,32.885982513427734,32.05780792236328,33.45985794067383,37.01525115966797,29.028125762939453,34.49921798706055,30.79820442199707,34.06367492675781,33.765098571777344,35.787750244140625,34.56813430786133,34.244056701660156,31.752758026123047,33.81697082519531,34.97393035888672,37.69923400878906,25.021915435791016,31.834911346435547,33.753875732421875,36.086822509765625,32.91885757446289,26.923892974853516,32.46308898925781,33.40291213989258,32.34224319458008
ɹ g ɛ1 p ɪ d,6,data/daland_test.txt,30.62262535095215,34.14548110961914,34.741790771484375,30.740732192993164,30.45274543762207,29.068851470947266,31.672199249267578,31.90543556213379,31.501361846923828,31.724393844604492,30.587757110595703,35.49478530883789,34.104705810546875,32.62158203125,28.87320899963379,30.611616134643555,29.0738468170166,35.818031311035156,35.42795944213867,33.19636535644531,31.288471221923828,31.108306884765625,29.49771499633789,29.062942504882812,34.56787109375,27.487728118896484,34.501338958740234,29.554759979248047,28.752492904663086,28.907634735107422,36.46830749511719,31.228797912597656,32.772369384765625,30.48229217529297,34.16827392578125,31.724102020263672,29.75202178955078,29.690109252929688,32.603790283203125,32.00761032104492,33.11656188964844,25.84024429321289,30.409914016723633,32.711490631103516,36.21990966796875,29.627941131591797,24.83864974975586,25.63271141052246,32.083045959472656,31.950241088867188
ɹ l i1ː g ɪ f,6,data/daland_test.txt,35.708133697509766,36.4625129699707,31.102806091308594,35.936885833740234,38.854286193847656,31.80059242248535,33.117584228515625,34.81194305419922,36.36478042602539,34.8324089050293,34.27827835083008,34.01579666137695,35.75885009765625,39.118003845214844,35.13148880004883,30.906309127807617,34.345489501953125,37.13665008544922,39.55615234375,34.901153564453125,36.44287109375,36.21583938598633,32.60906219482422,27.677261352539062,37.60969924926758,32.99053192138672,35.94115447998047,33.70771026611328,35.51363754272461,30.215850830078125,37.38846969604492,29.446392059326172,33.52008819580078,29.893993377685547,41.8648796081543,36.21441650390625,37.37271499633789,30.83779525756836,34.85330581665039,38.05836486816406,34.7520751953125,27.41744613647461,33.841651916503906,33.2692985534668,38.98244857788086,37.093727111816406,29.801795959472656,33.945133209228516,34.0080451965332,36.33562469482422
ɹ l ɛ1 z ɪ g,6,data/daland_test.txt,35.26021957397461,33.96894836425781,31.119728088378906,30.052066802978516,39.58954620361328,30.906368255615234,29.098712921142578,29.536352157592773,35.48248291015625,32.2579460144043,32.44820022583008,35.16429901123047,30.585956573486328,32.26360321044922,33.038902282714844,28.949581146240234,31.494524002075195,33.803688049316406,35.76565933227539,30.955303192138672,30.677032470703125,29.37692642211914,25.946842193603516,26.581581115722656,30.198333740234375,29.449254989624023,34.11414337158203,32.26380920410156,36.950965881347656,26.39406967163086,29.52522850036621,28.30459976196289,32.07520294189453,26.00775718688965,37.0801887512207,34.11655807495117,32.12607955932617,27.91033172607422,29.8596248626709,31.761852264404297,30.73603057861328,27.48192024230957,28.677993774414062,31.65984344482422,38.09976577758789,30.845369338989258,26.20785903930664,31.03351593017578,30.810340881347656,34.64692306518555
ɹ n ɛ1 p ɪ d,6,data/daland_test.txt,26.61471939086914,27.819225311279297,30.331470489501953,26.31995964050293,27.39492416381836,28.34336280822754,30.052005767822266,27.698837280273438,26.310211181640625,30.26846694946289,29.65664291381836,34.2013053894043,29.59392738342285,32.22453308105469,28.869094848632812,25.80896759033203,28.572586059570312,30.840492248535156,33.773677825927734,28.673398971557617,31.275381088256836,28.808759689331055,26.277786254882812,21.47451400756836,28.73996353149414,25.45977210998535,27.6033992767334,22.759323120117188,27.927940368652344,24.36944007873535,30.039230346679688,25.042003631591797,30.86001968383789,26.307994842529297,30.90869140625,31.241127014160156,27.562305450439453,26.6734676361084,26.413026809692383,27.885042190551758,27.340816497802734,21.126422882080078,24.228187561035156,29.273406982421875,31.670108795166016,26.990966796875,22.30060577392578,25.76213836669922,27.923070907592773,27.161701202392578
